ts,value
2021-09-27 09:00:00+00:00,0.3385493
2021-09-27 09:15:00+00:00,0.3385493
2021-09-27 09:30:00+00:00,0.3385493
2021-09-27 09:45:00+00:00,0.3385493
2021-09-27 10:00:00+00:00,0.3385493
2021-09-27 10:15:00+00:00,0.3385493
2021-09-27 10:30:00+00:00,0.3385493
2021-09-27 10:45:00+00:00,0.3385493
2021-09-27 11:00:00+00:00,0.3385493
2021-09-27 11:15:00+00:00,0.3385493
2021-09-27 11:30:00+00:00,0.3385493
2021-09-27 11:45:00+00:00,0.3385493
2021-09-27 12:00:00+00:00,0.3385493
2021-09-27 12:15:00+00:00,0.3385493
2021-09-27 12:30:00+00:00,0.3385493
2021-09-27 12:45:00+00:00,0.3385493
2021-09-27 13:00:00+00:00,0.3385493
2021-09-27 13:15:00+00:00,0.3385493
2021-09-27 13:30:00+00:00,0.3385493
2021-09-27 13:45:00+00:00,0.3385493
2021-09-27 14:00:00+00:00,0.3385493
2021-09-27 14:15:00+00:00,0.3385493
2021-09-27 14:30:00+00:00,0.3385493
2021-09-27 14:45:00+00:00,0.3385493
2021-09-27 15:00:00+00:00,0.3385493
2021-09-27 15:15:00+00:00,0.3385493
2021-09-27 15:30:00+00:00,0.3385493
2021-09-27 15:45:00+00:00,0.3385493
2021-09-27 16:00:00+00:00,0.3385493
2021-09-27 16:15:00+00:00,0.3385493
2021-09-27 16:30:00+00:00,0.3385493
2021-09-27 16:45:00+00:00,0.3385493
2021-09-27 17:00:00+00:00,0.3385493
2021-09-27 17:15:00+00:00,0.3385493
2021-09-27 17:30:00+00:00,0.3385493
2021-09-27 17:45:00+00:00,0.3385493
2021-09-27 18:00:00+00:00,0.3385493
2021-09-27 18:15:00+00:00,0.3385493
2021-09-27 18:30:00+00:00,0.3385493
2021-09-27 18:45:00+00:00,0.3385493
2021-09-27 19:00:00+00:00,0.3385493
2021-09-27 19:15:00+00:00,0.3385493
2021-09-27 19:30:00+00:00,0.3385493
2021-09-27 19:45:00+00:00,0.3385493
2021-09-27 20:00:00+00:00,0.3385493
2021-09-27 20:15:00+00:00,0.3385493
2021-09-27 20:30:00+00:00,0.3385493
2021-09-27 20:45:00+00:00,0.3385493
2021-09-27 21:00:00+00:00,0.3385493
2021-09-27 21:15:00+00:00,0.3385493
2021-09-27 21:30:00+00:00,0.3385493
2021-09-27 21:45:00+00:00,0.3385493
2021-09-27 22:00:00+00:00,0.3385493
2021-09-27 22:15:00+00:00,0.3385493
2021-09-27 22:30:00+00:00,0.3385493
2021-09-27 22:45:00+00:00,0.3385493
2021-09-27 23:00:00+00:00,0.3385493
2021-09-27 23:15:00+00:00,0.3385493
2021-09-27 23:30:00+00:00,0.3385493
2021-09-27 23:45:00+00:00,0.3385493
2021-09-28 00:00:00+00:00,0.3385493
2021-09-28 00:15:00+00:00,0.3385493
2021-09-28 00:30:00+00:00,0.3385493
2021-09-28 00:45:00+00:00,0.3385493
2021-09-28 01:00:00+00:00,0.3385493
2021-09-28 01:15:00+00:00,0.3385493
2021-09-28 01:30:00+00:00,0.3385493
2021-09-28 01:45:00+00:00,0.3385493
2021-09-28 02:00:00+00:00,0.3385493
2021-09-28 02:15:00+00:00,0.3385493
2021-09-28 02:30:00+00:00,0.3385493
2021-09-28 02:45:00+00:00,0.3385493
2021-09-28 03:00:00+00:00,0.3385493
2021-09-28 03:15:00+00:00,0.3385493
2021-09-28 03:30:00+00:00,0.3385493
2021-09-28 03:45:00+00:00,0.3385493
2021-09-28 04:00:00+00:00,0.3385493
2021-09-28 04:15:00+00:00,0.3385493
2021-09-28 04:30:00+00:00,0.3385493
2021-09-28 04:45:00+00:00,0.3385493
2021-09-28 05:00:00+00:00,0.3385493
2021-09-28 05:15:00+00:00,0.3385493
2021-09-28 05:30:00+00:00,0.3385493
2021-09-28 05:45:00+00:00,0.3385493
2021-09-28 06:00:00+00:00,0.3385493
2021-09-28 06:15:00+00:00,0.3385493
2021-09-28 06:30:00+00:00,0.3385493
2021-09-28 06:45:00+00:00,0.3385493
2021-09-28 07:00:00+00:00,0.3385493
2021-09-28 07:15:00+00:00,0.3385493
2021-09-28 07:30:00+00:00,0.3385493
2021-09-28 07:45:00+00:00,0.3385493
2021-09-28 08:00:00+00:00,0.3385493
2021-09-28 08:15:00+00:00,0.3385493
2021-09-28 08:30:00+00:00,0.3385493
2021-09-28 08:45:00+00:00,0.3385493
2021-09-28 09:00:00+00:00,0.3385493
2021-09-28 09:15:00+00:00,0.3385493
2021-09-28 09:30:00+00:00,0.3385493
2021-09-28 09:45:00+00:00,0.3385493
2021-09-28 10:00:00+00:00,0.3385493
2021-09-28 10:15:00+00:00,0.3385493
2021-09-28 10:30:00+00:00,0.3385493
2021-09-28 10:45:00+00:00,0.3385493
2021-09-28 11:00:00+00:00,0.3385493
2021-09-28 11:15:00+00:00,0.3385493
2021-09-28 11:30:00+00:00,0.3385493
2021-09-28 11:45:00+00:00,0.3385493
2021-09-28 12:00:00+00:00,0.3385493
2021-09-28 12:15:00+00:00,0.3385493
2021-09-28 12:30:00+00:00,0.3385493
2021-09-28 12:45:00+00:00,0.3385493
2021-09-28 13:00:00+00:00,0.3385493
2021-09-28 13:15:00+00:00,0.3385493
2021-09-28 13:30:00+00:00,0.3385493
2021-09-28 13:45:00+00:00,0.3385493
2021-09-28 14:00:00+00:00,0.3385493
2021-09-28 14:15:00+00:00,0.3385493
2021-09-28 14:30:00+00:00,0.3385493
2021-09-28 14:45:00+00:00,0.3385493
2021-09-28 15:00:00+00:00,0.3385493
2021-09-28 15:15:00+00:00,0.3385493
2021-09-28 15:30:00+00:00,0.3385493
2021-09-28 15:45:00+00:00,0.3385493
2021-09-28 16:00:00+00:00,0.3385493
2021-09-28 16:15:00+00:00,0.3385493
2021-09-28 16:30:00+00:00,0.3385493
2021-09-28 16:45:00+00:00,0.3385493
2021-09-28 17:00:00+00:00,0.3385493
2021-09-28 17:15:00+00:00,0.3385493
2021-09-28 17:30:00+00:00,0.3385493
2021-09-28 17:45:00+00:00,0.3385493
2021-09-28 18:00:00+00:00,0.3385493
2021-09-28 18:15:00+00:00,0.3385493
2021-09-28 18:30:00+00:00,0.3385493
2021-09-28 18:45:00+00:00,0.3385493
2021-09-28 19:00:00+00:00,0.3385493
2021-09-28 19:15:00+00:00,0.3385493
2021-09-28 19:30:00+00:00,0.3385493
2021-09-28 19:45:00+00:00,0.3385493
2021-09-28 20:00:00+00:00,0.3385493
2021-09-28 20:15:00+00:00,0.3385493
2021-09-28 20:30:00+00:00,0.3385493
2021-09-28 20:45:00+00:00,0.3385493
2021-09-28 21:00:00+00:00,0.3385493
2021-09-28 21:15:00+00:00,0.3385493
2021-09-28 21:30:00+00:00,0.3385493
2021-09-28 21:45:00+00:00,0.3385493
2021-09-28 22:00:00+00:00,0.3385493
2021-09-28 22:15:00+00:00,0.3385493
2021-09-28 22:30:00+00:00,0.3385493
2021-09-28 22:45:00+00:00,0.3385493
2021-09-28 23:00:00+00:00,0.3385493
2021-09-28 23:15:00+00:00,0.3385493
2021-09-28 23:30:00+00:00,0.3385493
2021-09-28 23:45:00+00:00,0.3385493
2021-09-29 00:00:00+00:00,0.3385493
2021-09-29 00:15:00+00:00,0.3385493
2021-09-29 00:30:00+00:00,0.3385493
2021-09-29 00:45:00+00:00,0.3385493
2021-09-29 01:00:00+00:00,0.3385493
2021-09-29 01:15:00+00:00,0.3385493
2021-09-29 01:30:00+00:00,0.3385493
2021-09-29 01:45:00+00:00,0.3385493
2021-09-29 02:00:00+00:00,0.3385493
2021-09-29 02:15:00+00:00,0.3385493
2021-09-29 02:30:00+00:00,0.3385493
2021-09-29 02:45:00+00:00,0.3385493
2021-09-29 03:00:00+00:00,0.3385493
2021-09-29 03:15:00+00:00,0.3385493
2021-09-29 03:30:00+00:00,0.3385493
2021-09-29 03:45:00+00:00,0.3385493
2021-09-29 04:00:00+00:00,0.3385493
2021-09-29 04:15:00+00:00,0.3385493
2021-09-29 04:30:00+00:00,0.3385493
2021-09-29 04:45:00+00:00,0.3385493
2021-09-29 05:00:00+00:00,0.3385493
2021-09-29 05:15:00+00:00,0.3385493
2021-09-29 05:30:00+00:00,0.3385493
2021-09-29 05:45:00+00:00,0.3385493
2021-09-29 06:00:00+00:00,0.3385493
2021-09-29 06:15:00+00:00,0.3385493
2021-09-29 06:30:00+00:00,0.3385493
2021-09-29 06:45:00+00:00,0.3385493
2021-09-29 07:00:00+00:00,0.3385493
2021-09-29 07:15:00+00:00,0.3385493
2021-09-29 07:30:00+00:00,0.3385493
2021-09-29 07:45:00+00:00,0.3385493
2021-09-29 08:00:00+00:00,0.3385493
2021-09-29 08:15:00+00:00,0.3385493
2021-09-29 08:30:00+00:00,0.3385493
2021-09-29 08:45:00+00:00,0.3385493
2021-09-29 09:00:00+00:00,0.3385493
2021-09-29 09:15:00+00:00,0.3385493
2021-09-29 09:30:00+00:00,0.3385493
2021-09-29 09:45:00+00:00,0.3385493
2021-09-29 10:00:00+00:00,0.3385493
2021-09-29 10:15:00+00:00,0.3385493
2021-09-29 10:30:00+00:00,0.3385493
2021-09-29 10:45:00+00:00,0.3385493
2021-09-29 11:00:00+00:00,0.3385493
2021-09-29 11:15:00+00:00,0.3385493
2021-09-29 11:30:00+00:00,0.3385493
2021-09-29 11:45:00+00:00,0.3385493
2021-09-29 12:00:00+00:00,0.3385493
2021-09-29 12:15:00+00:00,0.3385493
2021-09-29 12:30:00+00:00,0.3385493
2021-09-29 12:45:00+00:00,0.3385493
2021-09-29 13:00:00+00:00,0.3385493
2021-09-29 13:15:00+00:00,0.3385493
2021-09-29 13:30:00+00:00,0.3385493
2021-09-29 13:45:00+00:00,0.3385493
2021-09-29 14:00:00+00:00,0.3385493
2021-09-29 14:15:00+00:00,0.3385493
2021-09-29 14:30:00+00:00,0.3385493
2021-09-29 14:45:00+00:00,0.3385493
2021-09-29 15:00:00+00:00,0.3385493
2021-09-29 15:15:00+00:00,0.3385493
2021-09-29 15:30:00+00:00,0.3385493
2021-09-29 15:45:00+00:00,0.3385493
2021-09-29 16:00:00+00:00,0.3385493
2021-09-29 16:15:00+00:00,0.3385493
2021-09-29 16:30:00+00:00,0.3385493
2021-09-29 16:45:00+00:00,0.3385493
2021-09-29 17:00:00+00:00,0.3385493
2021-09-29 17:15:00+00:00,0.3385493
2021-09-29 17:30:00+00:00,0.3385493
2021-09-29 17:45:00+00:00,0.3385493
2021-09-29 18:00:00+00:00,0.3385493
2021-09-29 18:15:00+00:00,0.3385493
2021-09-29 18:30:00+00:00,0.3385493
2021-09-29 18:45:00+00:00,0.3385493
2021-09-29 19:00:00+00:00,0.3385493
2021-09-29 19:15:00+00:00,0.3385493
2021-09-29 19:30:00+00:00,0.3385493
2021-09-29 19:45:00+00:00,0.3385493
2021-09-29 20:00:00+00:00,0.3385493
2021-09-29 20:15:00+00:00,0.3385493
2021-09-29 20:30:00+00:00,0.3385493
2021-09-29 20:45:00+00:00,0.3385493
2021-09-29 21:00:00+00:00,0.3385493
2021-09-29 21:15:00+00:00,0.3385493
2021-09-29 21:30:00+00:00,0.3385493
2021-09-29 21:45:00+00:00,0.3385493
2021-09-29 22:00:00+00:00,0.3385493
2021-09-29 22:15:00+00:00,0.3385493
2021-09-29 22:30:00+00:00,0.3385493
2021-09-29 22:45:00+00:00,0.3385493
2021-09-29 23:00:00+00:00,0.3385493
2021-09-29 23:15:00+00:00,0.3385493
2021-09-29 23:30:00+00:00,0.3385493
2021-09-29 23:45:00+00:00,0.3385493
2021-08-01 00:00:00+00:00,0.3385493
2021-08-01 00:15:00+00:00,0.3385493
2021-08-01 00:30:00+00:00,0.3385493
2021-08-01 00:45:00+00:00,0.3385493
2021-08-01 01:00:00+00:00,0.3385493
2021-08-01 01:15:00+00:00,0.3385493
2021-08-01 01:30:00+00:00,0.3385493
2021-08-01 01:45:00+00:00,0.3385493
2021-08-01 02:00:00+00:00,0.3385493
2021-08-01 02:15:00+00:00,0.3385493
2021-08-01 02:30:00+00:00,0.3385493
2021-08-01 02:45:00+00:00,0.3385493
2021-08-01 03:00:00+00:00,0.3385493
2021-08-01 03:15:00+00:00,0.3385493
2021-08-01 03:30:00+00:00,0.3385493
2021-08-01 03:45:00+00:00,0.3385493
2021-08-01 04:00:00+00:00,0.3385493
2021-08-01 04:15:00+00:00,0.3385493
2021-08-01 04:30:00+00:00,0.3385493
2021-08-01 04:45:00+00:00,0.3385493
2021-08-01 05:00:00+00:00,0.3385493
2021-08-01 05:15:00+00:00,0.3385493
2021-08-01 05:30:00+00:00,0.3385493
2021-08-01 05:45:00+00:00,0.3385493
2021-08-01 06:00:00+00:00,0.3385493
2021-08-01 06:15:00+00:00,0.3385493
2021-08-01 06:30:00+00:00,0.3385493
2021-08-01 06:45:00+00:00,0.3385493
2021-08-01 07:00:00+00:00,0.3385493
2021-08-01 07:15:00+00:00,0.3385493
2021-08-01 07:30:00+00:00,0.3385493
2021-08-01 07:45:00+00:00,0.3385493
2021-08-01 08:00:00+00:00,0.3385493
2021-08-01 08:15:00+00:00,0.3385493
2021-08-01 08:30:00+00:00,0.3385493
2021-08-01 08:45:00+00:00,0.3385493
2021-08-01 09:00:00+00:00,0.3385493
2021-08-01 09:15:00+00:00,0.3385493
2021-08-01 09:30:00+00:00,0.3385493
2021-08-01 09:45:00+00:00,0.3385493
2021-08-01 10:00:00+00:00,0.3385493
2021-08-01 10:15:00+00:00,0.3385493
2021-08-01 10:30:00+00:00,0.3385493
2021-08-01 10:45:00+00:00,0.3385493
2021-08-01 11:00:00+00:00,0.3385493
2021-08-01 11:15:00+00:00,0.3385493
2021-08-01 11:30:00+00:00,0.3385493
2021-08-01 11:45:00+00:00,0.3385493
2021-08-01 12:00:00+00:00,0.3385493
2021-08-01 12:15:00+00:00,0.3385493
2021-08-01 12:30:00+00:00,0.3385493
2021-08-01 12:45:00+00:00,0.3385493
2021-08-01 13:00:00+00:00,0.3385493
2021-08-01 13:15:00+00:00,0.3385493
2021-08-01 13:30:00+00:00,0.3385493
2021-08-01 13:45:00+00:00,0.3385493
2021-08-01 14:00:00+00:00,0.3385493
2021-08-01 14:15:00+00:00,0.3385493
2021-08-01 14:30:00+00:00,0.3385493
2021-08-01 14:45:00+00:00,0.3385493
2021-08-01 15:00:00+00:00,0.3385493
2021-08-01 15:15:00+00:00,0.3385493
2021-08-01 15:30:00+00:00,0.3385493
2021-08-01 15:45:00+00:00,0.3385493
2021-08-01 16:00:00+00:00,0.3385493
2021-08-01 16:15:00+00:00,0.3385493
2021-08-01 16:30:00+00:00,0.3385493
2021-08-01 16:45:00+00:00,0.3385493
2021-08-01 17:00:00+00:00,0.3385493
2021-08-01 17:15:00+00:00,0.3385493
2021-08-01 17:30:00+00:00,0.3385493
2021-08-01 17:45:00+00:00,0.3385493
2021-08-01 18:00:00+00:00,0.3385493
2021-08-01 18:15:00+00:00,0.3385493
2021-08-01 18:30:00+00:00,0.3385493
2021-08-01 18:45:00+00:00,0.3385493
2021-08-01 19:00:00+00:00,0.3385493
2021-08-01 19:15:00+00:00,0.3385493
2021-08-01 19:30:00+00:00,0.3385493
2021-08-01 19:45:00+00:00,0.3385493
2021-08-01 20:00:00+00:00,0.3385493
2021-08-01 20:15:00+00:00,0.3385493
2021-08-01 20:30:00+00:00,0.3385493
2021-08-01 20:45:00+00:00,0.3385493
2021-08-01 21:00:00+00:00,0.3385493
2021-08-01 21:15:00+00:00,0.3385493
2021-08-01 21:30:00+00:00,0.3385493
2021-08-01 21:45:00+00:00,0.3385493
2021-08-01 22:00:00+00:00,0.3385493
2021-08-01 22:15:00+00:00,0.3385493
2021-08-01 22:30:00+00:00,0.3385493
2021-08-01 22:45:00+00:00,0.3385493
2021-08-01 23:00:00+00:00,0.3385493
2021-08-01 23:15:00+00:00,0.3385493
2021-08-01 23:30:00+00:00,0.3385493
2021-08-01 23:45:00+00:00,0.3385493
2021-08-02 00:00:00+00:00,0.3385493
2021-08-02 00:15:00+00:00,0.3385493
2021-08-02 00:30:00+00:00,0.3385493
2021-08-02 00:45:00+00:00,0.3385493
2021-08-02 01:00:00+00:00,0.3385493
2021-08-02 01:15:00+00:00,0.3385493
2021-08-02 01:30:00+00:00,0.3385493
2021-08-02 01:45:00+00:00,0.3385493
2021-08-02 02:00:00+00:00,0.3385493
2021-08-02 02:15:00+00:00,0.3385493
2021-08-02 02:30:00+00:00,0.3385493
2021-08-02 02:45:00+00:00,0.3385493
2021-08-02 03:00:00+00:00,0.3385493
2021-08-02 03:15:00+00:00,0.3385493
2021-08-02 03:30:00+00:00,0.3385493
2021-08-02 03:45:00+00:00,0.3385493
2021-08-02 04:00:00+00:00,0.3385493
2021-08-02 04:15:00+00:00,0.3385493
2021-08-02 04:30:00+00:00,0.3385493
2021-08-02 04:45:00+00:00,0.3385493
2021-08-02 05:00:00+00:00,0.3385493
2021-08-02 05:15:00+00:00,0.3385493
2021-08-02 05:30:00+00:00,0.3385493
2021-08-02 05:45:00+00:00,0.3385493
2021-08-02 06:00:00+00:00,0.3385493
2021-08-02 06:15:00+00:00,0.3385493
2021-08-02 06:30:00+00:00,0.3385493
2021-08-02 06:45:00+00:00,0.3385493
2021-08-02 07:00:00+00:00,0.3385493
2021-08-02 07:15:00+00:00,0.3385493
2021-08-02 07:30:00+00:00,0.3385493
2021-08-02 07:45:00+00:00,0.3385493
2021-08-02 08:00:00+00:00,0.3385493
2021-08-02 08:15:00+00:00,0.3385493
2021-08-02 08:30:00+00:00,0.3385493
2021-08-02 08:45:00+00:00,0.3385493
2021-08-02 09:00:00+00:00,0.3385493
2021-08-02 09:15:00+00:00,0.3385493
2021-08-02 09:30:00+00:00,0.3385493
2021-08-02 09:45:00+00:00,0.3385493
2021-08-02 10:00:00+00:00,0.3385493
2021-08-02 10:15:00+00:00,0.3385493
2021-08-02 10:30:00+00:00,0.3385493
2021-08-02 10:45:00+00:00,0.3385493
2021-08-02 11:00:00+00:00,0.3385493
2021-08-02 11:15:00+00:00,0.3385493
2021-08-02 11:30:00+00:00,0.3385493
2021-08-02 11:45:00+00:00,0.3385493
2021-08-02 12:00:00+00:00,0.3385493
2021-08-02 12:15:00+00:00,0.3385493
2021-08-02 12:30:00+00:00,0.3385493
2021-08-02 12:45:00+00:00,0.3385493
2021-08-02 13:00:00+00:00,0.3385493
2021-08-02 13:15:00+00:00,0.3385493
2021-08-02 13:30:00+00:00,0.3385493
2021-08-02 13:45:00+00:00,0.3385493
2021-08-02 14:00:00+00:00,0.3385493
2021-08-02 14:15:00+00:00,0.3385493
2021-08-02 14:30:00+00:00,0.3385493
2021-08-02 14:45:00+00:00,0.3385493
2021-08-02 15:00:00+00:00,0.3385493
2021-08-02 15:15:00+00:00,0.3385493
2021-08-02 15:30:00+00:00,0.3385493
2021-08-02 15:45:00+00:00,0.3385493
2021-08-02 16:00:00+00:00,0.3385493
2021-08-02 16:15:00+00:00,0.3385493
2021-08-02 16:30:00+00:00,0.3385493
2021-08-02 16:45:00+00:00,0.3385493
2021-08-02 17:00:00+00:00,0.3385493
2021-08-02 17:15:00+00:00,0.3385493
2021-08-02 17:30:00+00:00,0.3385493
2021-08-02 17:45:00+00:00,0.3385493
2021-08-02 18:00:00+00:00,0.3385493
2021-08-02 18:15:00+00:00,0.3385493
2021-08-02 18:30:00+00:00,0.3385493
2021-08-02 18:45:00+00:00,0.3385493
2021-08-02 19:00:00+00:00,0.3385493
2021-08-02 19:15:00+00:00,0.3385493
2021-08-02 19:30:00+00:00,0.3385493
2021-08-02 19:45:00+00:00,0.3385493
2021-08-02 20:00:00+00:00,0.3385493
2021-08-02 20:15:00+00:00,0.3385493
2021-08-02 20:30:00+00:00,0.3385493
2021-08-02 20:45:00+00:00,0.3385493
2021-08-02 21:00:00+00:00,0.3385493
2021-08-02 21:15:00+00:00,0.3385493
2021-08-02 21:30:00+00:00,0.3385493
2021-08-02 21:45:00+00:00,0.3385493
2021-08-02 22:00:00+00:00,0.3385493
2021-08-02 22:15:00+00:00,0.3385493
2021-08-02 22:30:00+00:00,0.3385493
2021-08-02 22:45:00+00:00,0.3385493
2021-08-02 23:00:00+00:00,0.3385493
2021-08-02 23:15:00+00:00,0.3385493
2021-08-02 23:30:00+00:00,0.3385493
2021-08-02 23:45:00+00:00,0.3385493
2021-08-03 00:00:00+00:00,0.3385493
2021-08-03 00:15:00+00:00,0.3385493
2021-08-03 00:30:00+00:00,0.3385493
2021-08-03 00:45:00+00:00,0.3385493
2021-08-03 01:00:00+00:00,0.3385493
2021-08-03 01:15:00+00:00,0.3385493
2021-08-03 01:30:00+00:00,0.3385493
2021-08-03 01:45:00+00:00,0.3385493
2021-08-03 02:00:00+00:00,0.3385493
2021-08-03 02:15:00+00:00,0.3385493
2021-08-03 02:30:00+00:00,0.3385493
2021-08-03 02:45:00+00:00,0.3385493
2021-08-03 03:00:00+00:00,0.3385493
2021-08-03 03:15:00+00:00,0.3385493
2021-08-03 03:30:00+00:00,0.3385493
2021-08-03 03:45:00+00:00,0.3385493
2021-08-03 04:00:00+00:00,0.3385493
2021-08-03 04:15:00+00:00,0.3385493
2021-08-03 04:30:00+00:00,0.3385493
2021-08-03 04:45:00+00:00,0.3385493
2021-08-03 05:00:00+00:00,0.3385493
2021-08-03 05:15:00+00:00,0.3385493
2021-08-03 05:30:00+00:00,0.3385493
2021-08-03 05:45:00+00:00,0.3385493
2021-08-03 06:00:00+00:00,0.3385493
2021-08-03 06:15:00+00:00,0.3385493
2021-08-03 06:30:00+00:00,0.3385493
2021-08-03 06:45:00+00:00,0.3385493
2021-08-03 07:00:00+00:00,0.3385493
2021-08-03 07:15:00+00:00,0.3385493
2021-08-03 07:30:00+00:00,0.3385493
2021-08-03 07:45:00+00:00,0.3385493
2021-08-03 08:00:00+00:00,0.3385493
2021-08-03 08:15:00+00:00,0.3385493
2021-08-03 08:30:00+00:00,0.3385493
2021-08-03 08:45:00+00:00,0.3385493
2021-08-03 09:00:00+00:00,0.3385493
2021-08-03 09:15:00+00:00,0.3385493
2021-08-03 09:30:00+00:00,0.3385493
2021-08-03 09:45:00+00:00,0.3385493
2021-08-03 10:00:00+00:00,0.3385493
2021-08-03 10:15:00+00:00,0.3385493
2021-08-03 10:30:00+00:00,0.3385493
2021-08-03 10:45:00+00:00,0.3385493
2021-08-03 11:00:00+00:00,0.3385493
2021-08-03 11:15:00+00:00,0.3385493
2021-08-03 11:30:00+00:00,0.3385493
2021-08-03 11:45:00+00:00,0.3385493
2021-08-03 12:00:00+00:00,0.3385493
2021-08-03 12:15:00+00:00,0.3385493
2021-08-03 12:30:00+00:00,0.3385493
2021-08-03 12:45:00+00:00,0.3385493
2021-08-03 13:00:00+00:00,0.3385493
2021-08-03 13:15:00+00:00,0.3385493
2021-08-03 13:30:00+00:00,0.3385493
2021-08-03 13:45:00+00:00,0.3385493
2021-08-03 14:00:00+00:00,0.3385493
2021-08-03 14:15:00+00:00,0.3385493
2021-08-03 14:30:00+00:00,0.3385493
2021-08-03 14:45:00+00:00,0.3385493
2021-08-03 15:00:00+00:00,0.3385493
2021-08-03 15:15:00+00:00,0.3385493
2021-08-03 15:30:00+00:00,0.3385493
2021-08-03 15:45:00+00:00,0.3385493
2021-08-03 16:00:00+00:00,0.3385493
2021-08-03 16:15:00+00:00,0.3385493
2021-08-03 16:30:00+00:00,0.3385493
2021-08-03 16:45:00+00:00,0.3385493
2021-08-03 17:00:00+00:00,0.3385493
2021-08-03 17:15:00+00:00,0.3385493
2021-08-03 17:30:00+00:00,0.3385493
2021-08-03 17:45:00+00:00,0.3385493
2021-08-03 18:00:00+00:00,0.3385493
2021-08-03 18:15:00+00:00,0.3385493
2021-08-03 18:30:00+00:00,0.3385493
2021-08-03 18:45:00+00:00,0.3385493
2021-08-03 19:00:00+00:00,0.3385493
2021-08-03 19:15:00+00:00,0.3385493
2021-08-03 19:30:00+00:00,0.3385493
2021-08-03 19:45:00+00:00,0.3385493
2021-08-03 20:00:00+00:00,0.3385493
2021-08-03 20:15:00+00:00,0.3385493
2021-08-03 20:30:00+00:00,0.3385493
2021-08-03 20:45:00+00:00,0.3385493
2021-08-03 21:00:00+00:00,0.3385493
2021-08-03 21:15:00+00:00,0.3385493
2021-08-03 21:30:00+00:00,0.3385493
2021-08-03 21:45:00+00:00,0.3385493
2021-08-03 22:00:00+00:00,0.3385493
2021-08-03 22:15:00+00:00,0.3385493
2021-08-03 22:30:00+00:00,0.3385493
2021-08-03 22:45:00+00:00,0.3385493
2021-08-03 23:00:00+00:00,0.3385493
2021-08-04 23:00:00+00:00,0.3385493
2021-08-04 23:15:00+00:00,0.3385493
2021-08-04 23:30:00+00:00,0.3385493
2021-08-04 23:45:00+00:00,0.3385493
2021-08-05 00:00:00+00:00,0.3385493
2021-08-05 00:15:00+00:00,0.3385493
2021-08-05 00:30:00+00:00,0.3385493
2021-08-05 00:45:00+00:00,0.3385493
2021-08-05 01:00:00+00:00,0.3385493
2021-08-05 01:15:00+00:00,0.3385493
2021-08-05 01:30:00+00:00,0.3385493
2021-08-05 01:45:00+00:00,0.3385493
2021-08-05 02:00:00+00:00,0.3385493
2021-08-05 02:15:00+00:00,0.3385493
2021-08-05 02:30:00+00:00,0.3385493
2021-08-05 02:45:00+00:00,0.3385493
2021-08-05 03:00:00+00:00,0.3385493
2021-08-05 03:15:00+00:00,0.3385493
2021-08-05 03:30:00+00:00,0.3385493
2021-08-05 03:45:00+00:00,0.3385493
2021-08-05 04:00:00+00:00,0.3385493
2021-08-05 04:15:00+00:00,0.3385493
2021-08-05 04:30:00+00:00,0.3385493
2021-08-05 04:45:00+00:00,0.3385493
2021-08-05 05:00:00+00:00,0.3385493
2021-08-05 05:15:00+00:00,0.3385493
2021-08-05 05:30:00+00:00,0.3385493
2021-08-05 05:45:00+00:00,0.3385493
2021-08-05 06:00:00+00:00,0.3385493
2021-08-05 06:15:00+00:00,0.3385493
2021-08-05 06:30:00+00:00,0.3385493
2021-08-05 06:45:00+00:00,0.3385493
2021-08-05 07:00:00+00:00,0.3385493
2021-08-05 07:15:00+00:00,0.3385493
2021-08-05 07:30:00+00:00,0.3385493
2021-08-05 07:45:00+00:00,0.3385493
2021-08-05 08:00:00+00:00,0.3385493
2021-08-05 08:15:00+00:00,0.3385493
2021-08-05 08:30:00+00:00,0.3385493
2021-08-05 08:45:00+00:00,0.3385493
2021-08-05 09:00:00+00:00,0.3385493
2021-08-05 09:15:00+00:00,0.3385493
2021-08-05 09:30:00+00:00,0.3385493
2021-08-05 09:45:00+00:00,0.3385493
2021-08-05 10:00:00+00:00,0.3385493
2021-08-05 10:15:00+00:00,0.3385493
2021-08-05 10:30:00+00:00,0.3385493
2021-08-05 10:45:00+00:00,0.3385493
2021-08-05 11:00:00+00:00,0.3385493
2021-08-05 11:15:00+00:00,0.3385493
2021-08-05 11:30:00+00:00,0.3385493
2021-08-05 11:45:00+00:00,0.3385493
2021-08-05 12:00:00+00:00,0.3385493
2021-08-05 12:15:00+00:00,0.3385493
2021-08-05 12:30:00+00:00,0.3385493
2021-08-05 12:45:00+00:00,0.3385493
2021-08-05 13:00:00+00:00,0.3385493
2021-08-05 13:15:00+00:00,0.3385493
2021-08-05 13:30:00+00:00,0.3385493
2021-08-05 13:45:00+00:00,0.3385493
2021-08-05 14:00:00+00:00,0.3385493
2021-08-05 14:15:00+00:00,0.3385493
2021-08-05 14:30:00+00:00,0.3385493
2021-08-05 14:45:00+00:00,0.3385493
2021-08-05 15:00:00+00:00,0.3385493
2021-08-05 15:15:00+00:00,0.3385493
2021-08-05 15:30:00+00:00,0.3385493
2021-08-05 15:45:00+00:00,0.3385493
2021-08-05 16:00:00+00:00,0.3385493
2021-08-05 16:15:00+00:00,0.3385493
2021-08-05 16:30:00+00:00,0.3385493
